client_id,product_category,product_type,potential_value,potential_family_count
37612,Categoria C1,commodity,1802.36,1
37612,Categoria C2,commodity,3548.2,2
37617,Categoria C1,commodity,2223.12,1
37617,Categoria C2,commodity,6424.44,2
37620,Categoria C1,commodity,1802.36,1
37620,Categoria C2,commodity,3548.2,2
37627,Categoria C1,commodity,2223.12,1
37627,Categoria C2,commodity,1086.44,2
37632,Categoria C1,commodity,2223.12,1
37632,Categoria C2,commodity,6424.44,2
37634,Categoria C1,commodity,2223.12,1
37634,Categoria C2,commodity,9410.58,2
37636,Categoria C1,commodity,9093.44,1
37636,Categoria C2,commodity,4446.24,2
37642,Categoria C1,commodity,2223.12,1
37642,Categoria C2,commodity,1086.44,2
37644,Categoria C1,commodity,2223.12,1
37644,Categoria C2,commodity,19581.04,2
37652,Categoria C1,commodity,2223.12,1
37652,Categoria C2,commodity,24206.26,2
37653,Categoria C1,commodity,2223.12,1
37653,Categoria C2,commodity,24206.26,2
37654,Categoria C1,commodity,2223.12,1
37654,Categoria C2,commodity,6424.44,2
37655,Categoria C1,commodity,2223.12,1
37655,Categoria C2,commodity,24206.26,2
37656,Categoria C1,commodity,2223.12,1
37656,Categoria C2,commodity,6424.44,2
37703,Categoria C1,commodity,2223.12,1
37703,Categoria C2,commodity,6634.82,2
37715,Categoria C1,commodity,3410.04,1
37715,Categoria C2,commodity,8142.02,2
37725,Categoria C1,commodity,1802.36,1
37725,Categoria C2,commodity,2728.66,2
37729,Categoria C1,commodity,2223.12,1
37729,Categoria C2,commodity,7561.12,2
37738,Categoria C1,commodity,2223.12,1
37738,Categoria C2,commodity,6424.44,2
37747,Categoria C1,commodity,2223.12,1
37747,Categoria C2,commodity,6424.44,2
37753,Categoria C1,commodity,3410.04,1
37753,Categoria C2,commodity,29409.24,2
37754,Categoria C1,commodity,3410.04,1
37754,Categoria C2,commodity,9674.34,2
37755,Categoria C1,commodity,2223.12,1
37755,Categoria C2,commodity,6424.44,2
37756,Categoria C1,commodity,2223.12,1
37756,Categoria C2,commodity,8484.28,2
3776,Categoria C1,commodity,1802.36,1
3776,Categoria C2,commodity,3654.96,2
37760,Categoria C1,commodity,2223.12,1
37760,Categoria C2,commodity,10333.74,2
37766,Categoria C1,commodity,2223.12,1
37766,Categoria C2,commodity,6424.44,2
37784,Categoria C1,commodity,2223.12,1
37784,Categoria C2,commodity,6424.44,2
37796,Categoria C1,commodity,1802.36,1
37796,Categoria C2,commodity,3548.2,2
37799,Categoria C1,commodity,2223.12,1
37799,Categoria C2,commodity,6424.44,2
37803,Categoria C1,commodity,4546.72,1
37803,Categoria C2,commodity,2223.12,2
37830,Categoria C1,commodity,2223.12,1
37830,Categoria C2,commodity,8484.28,2
37834,Categoria C1,commodity,2223.12,1
37834,Categoria C2,commodity,11260.04,2
3784,Categoria C1,commodity,2223.12,1
3784,Categoria C2,commodity,6634.82,2
37847,Categoria C1,commodity,2223.12,1
37847,Categoria C2,commodity,6424.44,2
37849,Categoria C1,commodity,2223.12,1
37849,Categoria C2,commodity,19581.04,2
37851,Categoria C1,commodity,3410.04,1
37851,Categoria C2,commodity,1667.34,2
37859,Categoria C1,commodity,3410.04,1
37859,Categoria C2,commodity,9674.34,2
37861,Categoria C1,commodity,3410.04,1
37861,Categoria C2,commodity,29409.24,2
37876,Categoria C1,commodity,4546.72,1
37876,Categoria C2,commodity,16095.64,2
37877,Categoria C1,commodity,1802.36,1
37877,Categoria C2,commodity,879.2,2
37888,Categoria C1,commodity,2223.12,1
37888,Categoria C2,commodity,6424.44,2
37892,Categoria C1,commodity,1802.36,1
37892,Categoria C2,commodity,3548.2,2
37934,Categoria C1,commodity,4546.72,1
37934,Categoria C2,commodity,12899.12,2
37938,Categoria C1,commodity,2223.12,1
37938,Categoria C2,commodity,1086.44,2
37942,Categoria C1,commodity,2223.12,1
37942,Categoria C2,commodity,14032.66,2
37943,Categoria C1,commodity,2223.12,1
37943,Categoria C2,commodity,8022.7,2
37949,Categoria C1,commodity,2223.12,1
37949,Categoria C2,commodity,8022.7,2
37958,Categoria C1,commodity,2223.12,1
37958,Categoria C2,commodity,6424.44,2
37961,Categoria C1,commodity,3410.04,1
37961,Categoria C2,commodity,9674.34,2
37967,Categoria C1,commodity,1802.36,1
37967,Categoria C2,commodity,10126.5,2
37969,Categoria C1,commodity,2223.12,1
37969,Categoria C2,commodity,6424.44,2
37972,Categoria C1,commodity,3410.04,1
37972,Categoria C2,commodity,10914.64,2
37974,Categoria C1,commodity,2223.12,1
37974,Categoria C2,commodity,1086.44,2
37980,Categoria C1,commodity,2223.12,1
37980,Categoria C2,commodity,6424.44,2
37982,Categoria C1,commodity,2223.12,1
37982,Categoria C2,commodity,6424.44,2
37985,Categoria C1,commodity,2223.12,1
37985,Categoria C2,commodity,4785.36,2
3799,Categoria C1,commodity,3410.04,1
3799,Categoria C2,commodity,8142.02,2
37992,Categoria C1,commodity,2223.12,1
37992,Categoria C2,commodity,3862.2,2
37994,Categoria C1,commodity,2223.12,1
37994,Categoria C2,commodity,6424.44,2
37996,Categoria C1,commodity,2223.12,1
37996,Categoria C2,commodity,6424.44,2
37997,Categoria C1,commodity,1802.36,1
37997,Categoria C2,commodity,3548.2,2
38003,Categoria C1,commodity,4546.72,1
38003,Categoria C2,commodity,2223.12,2
38010,Categoria C1,commodity,2223.12,1
38010,Categoria C2,commodity,6424.44,2
38021,Categoria C1,commodity,2223.12,1
38021,Categoria C2,commodity,4785.36,2
38027,Categoria C1,commodity,4546.72,1
38027,Categoria C2,commodity,12899.12,2
38042,Categoria C1,commodity,2223.12,1
38042,Categoria C2,commodity,1086.44,2
38043,Categoria C1,commodity,2223.12,1
38043,Categoria C2,commodity,6424.44,2
38052,Categoria C1,commodity,1802.36,1
38052,Categoria C2,commodity,879.2,2
38060,Categoria C1,commodity,2223.12,1
38060,Categoria C2,commodity,8022.7,2
38064,Categoria C1,commodity,1802.36,1
38064,Categoria C2,commodity,6427.58,2
3814,Categoria C1,commodity,2223.12,1
3814,Categoria C2,commodity,10333.74,2
382,Categoria C1,commodity,2223.12,1
382,Categoria C2,commodity,1086.44,2
383,Categoria C1,commodity,3410.04,1
383,Categoria C2,commodity,20161.94,2
3837,Categoria C1,commodity,2223.12,1
3837,Categoria C2,commodity,14958.96,2
38482,Categoria C1,commodity,1802.36,1
38482,Categoria C2,commodity,9203.34,2
38492,Categoria C1,commodity,3410.04,1
38492,Categoria C2,commodity,7215.72,2
38496,Categoria C1,commodity,2223.12,1
38496,Categoria C2,commodity,1086.44,2
38499,Categoria C1,commodity,2223.12,1
38499,Categoria C2,commodity,24206.26,2
38500,Categoria C1,commodity,2223.12,1
38500,Categoria C2,commodity,24206.26,2
38501,Categoria C1,commodity,2223.12,1
38501,Categoria C2,commodity,6424.44,2
38502,Categoria C1,commodity,3410.04,1
38502,Categoria C2,commodity,9674.34,2
38510,Categoria C1,commodity,2223.12,1
38510,Categoria C2,commodity,1086.44,2
38532,Categoria C1,commodity,2223.12,1
38532,Categoria C2,commodity,6424.44,2
38534,Categoria C1,commodity,3410.04,1
38534,Categoria C2,commodity,1667.34,2
38542,Categoria C1,commodity,2223.12,1
38542,Categoria C2,commodity,1086.44,2
38575,Categoria C1,commodity,2223.12,1
38575,Categoria C2,commodity,6424.44,2
38576,Categoria C1,commodity,2223.12,1
38576,Categoria C2,commodity,2935.9,2
38577,Categoria C1,commodity,2223.12,1
38577,Categoria C2,commodity,24206.26,2
38578,Categoria C1,commodity,1802.36,1
38578,Categoria C2,commodity,879.2,2
38579,Categoria C1,commodity,3410.04,1
38579,Categoria C2,commodity,9674.34,2
38581,Categoria C1,commodity,2223.12,1
38581,Categoria C2,commodity,19581.04,2
38594,Categoria C1,commodity,2223.12,1
38594,Categoria C2,commodity,14958.96,2
38597,Categoria C1,commodity,2223.12,1
38597,Categoria C2,commodity,1086.44,2
38601,Categoria C1,commodity,1802.36,1
38601,Categoria C2,commodity,879.2,2
38612,Categoria C1,commodity,2223.12,1
38612,Categoria C2,commodity,1086.44,2
38625,Categoria C1,commodity,3410.04,1
38625,Categoria C2,commodity,1667.34,2
38631,Categoria C1,commodity,2223.12,1
38631,Categoria C2,commodity,6424.44,2
38636,Categoria C1,commodity,4546.72,1
38636,Categoria C2,commodity,5922.04,2
38649,Categoria C1,commodity,2223.12,1
38649,Categoria C2,commodity,3862.2,2
38671,Categoria C1,commodity,2223.12,1
38671,Categoria C2,commodity,10333.74,2
38675,Categoria C1,commodity,1802.36,1
38675,Categoria C2,commodity,879.2,2
38684,Categoria C1,commodity,1802.36,1
38684,Categoria C2,commodity,3548.2,2
38685,Categoria C1,commodity,2223.12,1
38685,Categoria C2,commodity,6424.44,2
38686,Categoria C1,commodity,1802.36,1
38686,Categoria C2,commodity,879.2,2
38687,Categoria C1,commodity,2223.12,1
38687,Categoria C2,commodity,1086.44,2
38688,Categoria C1,commodity,1802.36,1
38688,Categoria C2,commodity,3548.2,2
38691,Categoria C1,commodity,2223.12,1
38691,Categoria C2,commodity,7096.4,2
38697,Categoria C1,commodity,1802.36,1
38697,Categoria C2,commodity,879.2,2
38698,Categoria C1,commodity,3410.04,1
38698,Categoria C2,commodity,9991.48,2
38700,Categoria C1,commodity,2223.12,1
38700,Categoria C2,commodity,10333.74,2
38715,Categoria C1,commodity,1802.36,1
38715,Categoria C2,commodity,3548.2,2
38716,Categoria C1,commodity,1802.36,1
38716,Categoria C2,commodity,12902.26,2
38736,Categoria C1,commodity,3410.04,1
38736,Categoria C2,commodity,1667.34,2
38739,Categoria C1,commodity,2223.12,1
38739,Categoria C2,commodity,1086.44,2
38747,Categoria C1,commodity,3410.04,1
38747,Categoria C2,commodity,12764.1,2
38753,Categoria C1,commodity,3410.04,1
38753,Categoria C2,commodity,9674.34,2
38758,Categoria C1,commodity,3410.04,1
38758,Categoria C2,commodity,38656.54,2
38760,Categoria C1,commodity,2223.12,1
38760,Categoria C2,commodity,24206.26,2
38764,Categoria C1,commodity,0.0,1
38764,Categoria C2,commodity,0.0,2
38767,Categoria C1,commodity,3410.04,1
38767,Categoria C2,commodity,1667.34,2
38776,Categoria C1,commodity,3410.04,1
38776,Categoria C2,commodity,9065.18,2
38793,Categoria C1,commodity,2223.12,1
38793,Categoria C2,commodity,3862.2,2
38795,Categoria C1,commodity,3410.04,1
38795,Categoria C2,commodity,15075.14,2
38803,Categoria C1,commodity,1802.36,1
38803,Categoria C2,commodity,3548.2,2
38837,Categoria C1,commodity,1802.36,1
38837,Categoria C2,commodity,879.2,2
38856,Categoria C1,commodity,2223.12,1
38856,Categoria C2,commodity,5711.66,2
38897,Categoria C1,commodity,4546.72,1
38897,Categoria C2,commodity,11470.42,2
38901,Categoria C1,commodity,2223.12,1
38901,Categoria C2,commodity,12183.2,2
38908,Categoria C1,commodity,2223.12,1
38908,Categoria C2,commodity,1086.44,2
38918,Categoria C1,commodity,2223.12,1
38918,Categoria C2,commodity,7561.12,2
38920,Categoria C1,commodity,3410.04,1
38920,Categoria C2,commodity,24787.16,2
38934,Categoria C1,commodity,4546.72,1
38934,Categoria C2,commodity,39212.32,2
3894,Categoria C1,commodity,2223.12,1
3894,Categoria C2,commodity,17731.58,2
38969,Categoria C1,commodity,2223.12,1
38969,Categoria C2,commodity,1086.44,2
38978,Categoria C1,commodity,6820.08,1
38978,Categoria C2,commodity,49571.18,2
38997,Categoria C1,commodity,6820.08,1
38997,Categoria C2,commodity,35701.8,2
39016,Categoria C1,commodity,0.0,1
39016,Categoria C2,commodity,0.0,2
39027,Categoria C1,commodity,2223.12,1
39027,Categoria C2,commodity,3862.2,2
39031,Categoria C1,commodity,3410.04,1
39031,Categoria C2,commodity,20161.94,2
39036,Categoria C1,commodity,2223.12,1
39036,Categoria C2,commodity,6424.44,2
39037,Categoria C1,commodity,2223.12,1
39037,Categoria C2,commodity,24206.26,2
39038,Categoria C1,commodity,2223.12,1
39038,Categoria C2,commodity,24206.26,2
39041,Categoria C1,commodity,2223.12,1
39041,Categoria C2,commodity,8484.28,2
39062,Categoria C1,commodity,0.0,1
39062,Categoria C2,commodity,0.0,2
39075,Categoria C1,commodity,2223.12,1
39075,Categoria C2,commodity,1086.44,2
39082,Categoria C1,commodity,2223.12,1
39082,Categoria C2,commodity,1086.44,2
39083,Categoria C1,commodity,1802.36,1
39083,Categoria C2,commodity,14751.72,2
39108,Categoria C1,commodity,2223.12,1
39108,Categoria C2,commodity,1086.44,2
39127,Categoria C1,commodity,3410.04,1
39127,Categoria C2,commodity,20161.94,2
39152,Categoria C1,commodity,1802.36,1
39152,Categoria C2,commodity,879.2,2
39154,Categoria C1,commodity,1802.36,1
39154,Categoria C2,commodity,3548.2,2
39156,Categoria C1,commodity,3410.04,1
39156,Categoria C2,commodity,9674.34,2
39164,Categoria C1,commodity,2223.12,1
39164,Categoria C2,commodity,18657.88,2
39166,Categoria C1,commodity,2223.12,1
39166,Categoria C2,commodity,6424.44,2
39167,Categoria C1,commodity,2223.12,1
39167,Categoria C2,commodity,6424.44,2
39175,Categoria C1,commodity,2223.12,1
39175,Categoria C2,commodity,12183.2,2
39181,Categoria C1,commodity,3410.04,1
39181,Categoria C2,commodity,17389.32,2
39183,Categoria C1,commodity,2223.12,1
39183,Categoria C2,commodity,12183.2,2
39184,Categoria C1,commodity,2223.12,1
39184,Categoria C2,commodity,6424.44,2
39187,Categoria C1,commodity,2223.12,1
39187,Categoria C2,commodity,22356.8,2
3919,Categoria C1,commodity,2223.12,1
3919,Categoria C2,commodity,1086.44,2
39191,Categoria C1,commodity,2223.12,1
39191,Categoria C2,commodity,6424.44,2
3920,Categoria C1,commodity,2223.12,1
3920,Categoria C2,commodity,1086.44,2
39212,Categoria C1,commodity,3410.04,1
39212,Categoria C2,commodity,12764.1,2
39230,Categoria C1,commodity,3410.04,1
39230,Categoria C2,commodity,9674.34,2
39232,Categoria C1,commodity,2223.12,1
39232,Categoria C2,commodity,12183.2,2
39244,Categoria C1,commodity,3410.04,1
39244,Categoria C2,commodity,18312.48,2
39261,Categoria C1,commodity,1802.36,1
39261,Categoria C2,commodity,37868.4,2
39272,Categoria C1,commodity,2223.12,1
39272,Categoria C2,commodity,6424.44,2
3928,Categoria C1,commodity,5683.4,1
3928,Categoria C2,commodity,76757.3,2
39286,Categoria C1,commodity,1802.36,1
39286,Categoria C2,commodity,879.2,2
39287,Categoria C1,commodity,1802.36,1
39287,Categoria C2,commodity,5504.42,2
39289,Categoria C1,commodity,2223.12,1
39289,Categoria C2,commodity,6424.44,2
39294,Categoria C1,commodity,3410.04,1
39294,Categoria C2,commodity,18312.48,2
39298,Categoria C1,commodity,2223.12,1
39298,Categoria C2,commodity,6634.82,2
3930,Categoria C1,commodity,2223.12,1
3930,Categoria C2,commodity,6424.44,2
39300,Categoria C1,commodity,2223.12,1
39300,Categoria C2,commodity,19581.04,2
39302,Categoria C1,commodity,2223.12,1
39302,Categoria C2,commodity,6424.44,2
39305,Categoria C1,commodity,2223.12,1
39305,Categoria C2,commodity,10333.74,2
39311,Categoria C1,commodity,2223.12,1
39311,Categoria C2,commodity,1086.44,2
39312,Categoria C1,commodity,2223.12,1
39312,Categoria C2,commodity,6424.44,2
39321,Categoria C1,commodity,2223.12,1
39321,Categoria C2,commodity,6424.44,2
39329,Categoria C1,commodity,2223.12,1
39329,Categoria C2,commodity,1086.44,2
3933,Categoria C1,commodity,2223.12,1
3933,Categoria C2,commodity,1086.44,2
39350,Categoria C1,commodity,1802.36,1
39350,Categoria C2,commodity,879.2,2
39357,Categoria C1,commodity,1802.36,1
39357,Categoria C2,commodity,11975.96,2
39365,Categoria C1,commodity,14776.84,1
39365,Categoria C2,commodity,44214.34,2
3937,Categoria C1,commodity,2223.12,1
3937,Categoria C2,commodity,6424.44,2
39378,Categoria C1,commodity,3410.04,1
39378,Categoria C2,commodity,7215.72,2
39381,Categoria C1,commodity,3410.04,1
39381,Categoria C2,commodity,47903.84,2
39382,Categoria C1,commodity,1802.36,1
39382,Categoria C2,commodity,879.2,2
39387,Categoria C1,commodity,2223.12,1
39387,Categoria C2,commodity,6424.44,2
39389,Categoria C1,commodity,2223.12,1
39389,Categoria C2,commodity,1086.44,2
39394,Categoria C1,commodity,3410.04,1
39394,Categoria C2,commodity,1667.34,2
39396,Categoria C1,commodity,4546.72,1
39396,Categoria C2,commodity,9620.96,2
39402,Categoria C1,commodity,2223.12,1
39402,Categoria C2,commodity,6634.82,2
39404,Categoria C1,commodity,1802.36,1
39404,Categoria C2,commodity,879.2,2
39405,Categoria C1,commodity,3410.04,1
39405,Categoria C2,commodity,6292.56,2
39407,Categoria C1,commodity,2223.12,1
39407,Categoria C2,commodity,9410.58,2
39408,Categoria C1,commodity,2223.12,1
39408,Categoria C2,commodity,10333.74,2
39414,Categoria C1,commodity,3410.04,1
39414,Categoria C2,commodity,6292.56,2
39417,Categoria C1,commodity,3410.04,1
39417,Categoria C2,commodity,29409.24,2
39432,Categoria C1,commodity,2223.12,1
39432,Categoria C2,commodity,6634.82,2
39439,Categoria C1,commodity,0.0,1
39439,Categoria C2,commodity,0.0,2
39452,Categoria C1,commodity,2223.12,1
39452,Categoria C2,commodity,24206.26,2
39454,Categoria C1,commodity,2223.12,1
39454,Categoria C2,commodity,6424.44,2
39462,Categoria C1,commodity,2223.12,1
39462,Categoria C2,commodity,9410.58,2
39475,Categoria C1,commodity,2223.12,1
39475,Categoria C2,commodity,12183.2,2
39571,Categoria C1,commodity,3410.04,1
39571,Categoria C2,commodity,38656.54,2
39600,Categoria C1,commodity,2223.12,1
39600,Categoria C2,commodity,6424.44,2
39651,Categoria C1,commodity,1802.36,1
39651,Categoria C2,commodity,879.2,2
39653,Categoria C1,commodity,2223.12,1
39653,Categoria C2,commodity,5711.66,2
39661,Categoria C1,commodity,3410.04,1
39661,Categoria C2,commodity,1667.34,2
39667,Categoria C1,commodity,2223.12,1
39667,Categoria C2,commodity,1086.44,2
39685,Categoria C1,commodity,1802.36,1
39685,Categoria C2,commodity,879.2,2
39691,Categoria C1,commodity,2223.12,1
39691,Categoria C2,commodity,6424.44,2
39697,Categoria C1,commodity,2223.12,1
39697,Categoria C2,commodity,14958.96,2
39699,Categoria C1,commodity,2223.12,1
39699,Categoria C2,commodity,6424.44,2
39700,Categoria C1,commodity,3410.04,1
39700,Categoria C2,commodity,9674.34,2
39718,Categoria C1,commodity,2223.12,1
39718,Categoria C2,commodity,56570.24,2
39721,Categoria C1,commodity,2223.12,1
39721,Categoria C2,commodity,10333.74,2
39723,Categoria C1,commodity,2223.12,1
39723,Categoria C2,commodity,1086.44,2
39754,Categoria C1,commodity,2223.12,1
39754,Categoria C2,commodity,10333.74,2
39756,Categoria C1,commodity,2223.12,1
39756,Categoria C2,commodity,1086.44,2
39760,Categoria C1,commodity,2223.12,1
39760,Categoria C2,commodity,12644.78,2
39761,Categoria C1,commodity,2223.12,1
39761,Categoria C2,commodity,1086.44,2
39774,Categoria C1,commodity,3410.04,1
39774,Categoria C2,commodity,9065.18,2
39777,Categoria C1,commodity,3410.04,1
39777,Categoria C2,commodity,9991.48,2
39792,Categoria C1,commodity,3410.04,1
39792,Categoria C2,commodity,9674.34,2
39798,Categoria C1,commodity,3410.04,1
39798,Categoria C2,commodity,1667.34,2
39799,Categoria C1,commodity,1802.36,1
39799,Categoria C2,commodity,5504.42,2
39800,Categoria C1,commodity,2223.12,1
39800,Categoria C2,commodity,1086.44,2
39814,Categoria C1,commodity,2223.12,1
39814,Categoria C2,commodity,6424.44,2
39816,Categoria C1,commodity,2223.12,1
39816,Categoria C2,commodity,1086.44,2
39860,Categoria C1,commodity,2223.12,1
39860,Categoria C2,commodity,6424.44,2
39862,Categoria C1,commodity,7956.76,1
39862,Categoria C2,commodity,50126.96,2
39863,Categoria C1,commodity,3410.04,1
39863,Categoria C2,commodity,15539.86,2
39870,Categoria C1,commodity,3410.04,1
39870,Categoria C2,commodity,9674.34,2
39878,Categoria C1,commodity,3410.04,1
39878,Categoria C2,commodity,10914.64,2
39879,Categoria C1,commodity,2223.12,1
39879,Categoria C2,commodity,4785.36,2
39891,Categoria C1,commodity,2223.12,1
39891,Categoria C2,commodity,1086.44,2
39893,Categoria C1,commodity,1802.36,1
39893,Categoria C2,commodity,13825.42,2
39913,Categoria C1,commodity,3410.04,1
39913,Categoria C2,commodity,10914.64,2
39917,Categoria C1,commodity,2223.12,1
39917,Categoria C2,commodity,28828.34,2
39945,Categoria C1,commodity,3410.04,1
39945,Categoria C2,commodity,29409.24,2
39949,Categoria C1,commodity,2223.12,1
39949,Categoria C2,commodity,6634.82,2
39951,Categoria C1,commodity,3410.04,1
39951,Categoria C2,commodity,15539.86,2
39952,Categoria C1,commodity,2223.12,1
39952,Categoria C2,commodity,8484.28,2
39959,Categoria C1,commodity,2223.12,1
39959,Categoria C2,commodity,10333.74,2
39965,Categoria C1,commodity,4546.72,1
39965,Categoria C2,commodity,29965.02,2
39969,Categoria C1,commodity,4546.72,1
39969,Categoria C2,commodity,8697.8,2
39974,Categoria C1,commodity,2223.12,1
39974,Categoria C2,commodity,14958.96,2
39976,Categoria C1,commodity,1802.36,1
39976,Categoria C2,commodity,879.2,2
39982,Categoria C1,commodity,1802.36,1
39982,Categoria C2,commodity,879.2,2
400,Categoria C1,commodity,2223.12,1
400,Categoria C2,commodity,6424.44,2
40015,Categoria C1,commodity,3410.04,1
40015,Categoria C2,commodity,9065.18,2
40046,Categoria C1,commodity,4546.72,1
40046,Categoria C2,commodity,12899.12,2
40047,Categoria C1,commodity,4546.72,1
40047,Categoria C2,commodity,12899.12,2
40062,Categoria C1,commodity,2223.12,1
40062,Categoria C2,commodity,12183.2,2
40074,Categoria C1,commodity,2223.12,1
40074,Categoria C2,commodity,6424.44,2
40089,Categoria C1,commodity,2223.12,1
40089,Categoria C2,commodity,10333.74,2
40095,Categoria C1,commodity,3410.04,1
40095,Categoria C2,commodity,9065.18,2
40098,Categoria C1,commodity,3410.04,1
40098,Categoria C2,commodity,10914.64,2
40106,Categoria C1,commodity,2223.12,1
40106,Categoria C2,commodity,5246.94,2
40110,Categoria C1,commodity,1802.36,1
40110,Categoria C2,commodity,4578.12,2
4012,Categoria C1,commodity,2223.12,1
4012,Categoria C2,commodity,3397.48,2
40128,Categoria C1,commodity,4546.72,1
40128,Categoria C2,commodity,16095.64,2
40159,Categoria C1,commodity,2223.12,1
40159,Categoria C2,commodity,14958.96,2
40160,Categoria C1,commodity,3410.04,1
40160,Categoria C2,commodity,12764.1,2
40174,Categoria C1,commodity,1802.36,1
40174,Categoria C2,commodity,879.2,2
40179,Categoria C1,commodity,2223.12,1
40179,Categoria C2,commodity,10333.74,2
40190,Categoria C1,commodity,2223.12,1
40190,Categoria C2,commodity,6424.44,2
40193,Categoria C1,commodity,3410.04,1
40193,Categoria C2,commodity,15539.86,2
40194,Categoria C1,commodity,2223.12,1
40194,Categoria C2,commodity,1086.44,2
40195,Categoria C1,commodity,1802.36,1
40195,Categoria C2,commodity,879.2,2
40196,Categoria C1,commodity,2223.12,1
40196,Categoria C2,commodity,3397.48,2
4020,Categoria C1,commodity,3410.04,1
4020,Categoria C2,commodity,10914.64,2
40204,Categoria C1,commodity,1802.36,1
40204,Categoria C2,commodity,2728.66,2
40218,Categoria C1,commodity,2223.12,1
40218,Categoria C2,commodity,8484.28,2
40220,Categoria C1,commodity,3410.04,1
40220,Categoria C2,commodity,14613.56,2
40240,Categoria C1,commodity,1802.36,1
40240,Categoria C2,commodity,879.2,2
40243,Categoria C1,commodity,2223.12,1
40243,Categoria C2,commodity,8484.28,2
40244,Categoria C1,commodity,2223.12,1
40244,Categoria C2,commodity,18378.42,2
40246,Categoria C1,commodity,0.0,1
40246,Categoria C2,commodity,15904.1,2
40248,Categoria C1,commodity,2223.12,1
40248,Categoria C2,commodity,10333.74,2
40251,Categoria C1,commodity,3410.04,1
40251,Categoria C2,commodity,29409.24,2
40252,Categoria C1,commodity,2223.12,1
40252,Categoria C2,commodity,6634.82,2
40264,Categoria C1,commodity,3410.04,1
40264,Categoria C2,commodity,1667.34,2
40268,Categoria C1,commodity,2223.12,1
40268,Categoria C2,commodity,8484.28,2
40273,Categoria C1,commodity,4546.72,1
40273,Categoria C2,commodity,29965.02,2
40280,Categoria C1,commodity,2223.12,1
40280,Categoria C2,commodity,6424.44,2
40294,Categoria C1,commodity,3410.04,1
40294,Categoria C2,commodity,24787.16,2
40295,Categoria C1,commodity,2223.12,1
40295,Categoria C2,commodity,6424.44,2
40312,Categoria C1,commodity,2223.12,1
40312,Categoria C2,commodity,1086.44,2
40315,Categoria C1,commodity,2223.12,1
40315,Categoria C2,commodity,8484.28,2
40316,Categoria C1,commodity,3410.04,1
40316,Categoria C2,commodity,34034.46,2
40320,Categoria C1,commodity,4546.72,1
40320,Categoria C2,commodity,20717.72,2
40323,Categoria C1,commodity,2223.12,1
40323,Categoria C2,commodity,28828.34,2
40324,Categoria C1,commodity,3410.04,1
40324,Categoria C2,commodity,15539.86,2
40326,Categoria C1,commodity,3410.04,1
40326,Categoria C2,commodity,13690.4,2
40331,Categoria C1,commodity,0.0,1
40331,Categoria C2,commodity,0.0,2
40335,Categoria C1,commodity,2223.12,1
40335,Categoria C2,commodity,9410.58,2
40340,Categoria C1,commodity,3410.04,1
40340,Categoria C2,commodity,10914.64,2
40349,Categoria C1,commodity,0.0,1
40349,Categoria C2,commodity,0.0,2
40352,Categoria C1,commodity,2223.12,1
40352,Categoria C2,commodity,1086.44,2
40353,Categoria C1,commodity,0.0,1
40353,Categoria C2,commodity,0.0,2
40358,Categoria C1,commodity,3410.04,1
40358,Categoria C2,commodity,9674.34,2
40363,Categoria C1,commodity,2223.12,1
40363,Categoria C2,commodity,10333.74,2
40366,Categoria C1,commodity,2223.12,1
40366,Categoria C2,commodity,6424.44,2
40371,Categoria C1,commodity,2223.12,1
40371,Categoria C2,commodity,8484.28,2
40372,Categoria C1,commodity,3410.04,1
40372,Categoria C2,commodity,24787.16,2
40373,Categoria C1,commodity,2223.12,1
40373,Categoria C2,commodity,6424.44,2
40374,Categoria C1,commodity,2223.12,1
40374,Categoria C2,commodity,19581.04,2
40381,Categoria C1,commodity,2223.12,1
40381,Categoria C2,commodity,12183.2,2
40383,Categoria C1,commodity,2223.12,1
40383,Categoria C2,commodity,24206.26,2
40386,Categoria C1,commodity,2223.12,1
40386,Categoria C2,commodity,6424.44,2
40397,Categoria C1,commodity,3410.04,1
40397,Categoria C2,commodity,5366.26,2
40398,Categoria C1,commodity,3410.04,1
40398,Categoria C2,commodity,9674.34,2
40403,Categoria C1,commodity,1802.36,1
40403,Categoria C2,commodity,879.2,2
40411,Categoria C1,commodity,3410.04,1
40411,Categoria C2,commodity,1667.34,2
40417,Categoria C1,commodity,1802.36,1
40417,Categoria C2,commodity,3654.96,2
40422,Categoria C1,commodity,1802.36,1
40422,Categoria C2,commodity,879.2,2
40431,Categoria C1,commodity,0.0,1
40431,Categoria C2,commodity,0.0,2
40433,Categoria C1,commodity,3410.04,1
40433,Categoria C2,commodity,1667.34,2
40434,Categoria C1,commodity,3410.04,1
40434,Categoria C2,commodity,20161.94,2
40436,Categoria C1,commodity,2223.12,1
40436,Categoria C2,commodity,1086.44,2
40437,Categoria C1,commodity,3410.04,1
40437,Categoria C2,commodity,29409.24,2
40439,Categoria C1,commodity,9093.44,1
40439,Categoria C2,commodity,87671.94,2
40442,Categoria C1,commodity,3410.04,1
40442,Categoria C2,commodity,29409.24,2
40446,Categoria C1,commodity,6820.08,1
40446,Categoria C2,commodity,24605.04,2
40447,Categoria C1,commodity,2223.12,1
40447,Categoria C2,commodity,6424.44,2
4045,Categoria C1,commodity,2223.12,1
4045,Categoria C2,commodity,10333.74,2
40454,Categoria C1,commodity,2223.12,1
