client_id,product_category,product_type,postal_code,province,in_clients_master,client_master_conflict,has_category_potential,potential_value,potential_family_count,has_observed_sales,first_observed_date,last_observed_date,active_days,invoice_count,product_count,purchase_units_total,purchase_value_total,refund_units_total,refund_value_total,non_purchase_signal_count,campaign_purchase_value_total
11712,Categoria C2,commodity,14013,Córdoba,True,False,True,6424.44,2,False,,,0,0,0,0,0.0,0,0.0,0,0.0
11717,Categoria C1,commodity,14500,Córdoba,True,False,True,1802.36,1,False,,,0,0,0,0,0.0,0,0.0,0,0.0
11717,Categoria C2,commodity,14500,Córdoba,True,False,True,3548.2,2,False,,,0,0,0,0,0.0,0,0.0,0,0.0
11721,Categoria C2,commodity,14008,Córdoba,True,False,True,6424.44,2,False,,,0,0,0,0,0.0,0,0.0,0,0.0
11722,Categoria C1,commodity,14008,Córdoba,True,False,True,2223.12,1,False,,,0,0,0,0,0.0,0,0.0,0,0.0
11722,Categoria C2,commodity,14008,Córdoba,True,False,True,6424.44,2,False,,,0,0,0,0,0.0,0,0.0,0,0.0
11728,Categoria C2,commodity,14008,Córdoba,True,False,True,6424.44,2,False,,,0,0,0,0,0.0,0,0.0,0,0.0
11732,Categoria C1,commodity,14550,Córdoba,True,False,True,2223.12,1,False,,,0,0,0,0,0.0,0,0.0,0,0.0
11732,Categoria C2,commodity,14550,Córdoba,True,False,True,6424.44,2,False,,,0,0,0,0,0.0,0,0.0,0,0.0
11736,Categoria C2,commodity,13100,Ciudad Real,True,False,True,1086.44,2,False,,,0,0,0,0,0.0,0,0.0,0,0.0
11756,Categoria C1,commodity,13500,Ciudad Real,True,False,True,2223.12,1,False,,,0,0,0,0,0.0,0,0.0,0,0.0
11756,Categoria C2,commodity,13500,Ciudad Real,True,False,True,1086.44,2,False,,,0,0,0,0,0.0,0,0.0,0,0.0
11761,Categoria C2,commodity,13270,Ciudad Real,True,False,True,879.2,2,False,,,0,0,0,0,0.0,0,0.0,0,0.0
11762,Categoria C1,commodity,14008,Córdoba,True,False,True,2223.12,1,False,,,0,0,0,0,0.0,0,0.0,0,0.0
11762,Categoria C2,commodity,14008,Córdoba,True,False,True,6424.44,2,False,,,0,0,0,0,0.0,0,0.0,0,0.0
11769,Categoria C1,commodity,14008,Córdoba,True,False,True,2223.12,1,False,,,0,0,0,0,0.0,0,0.0,0,0.0
11769,Categoria C2,commodity,14008,Córdoba,True,False,True,6424.44,2,False,,,0,0,0,0,0.0,0,0.0,0,0.0
1177,Categoria C1,commodity,46360,Valencia,True,False,True,2223.12,1,False,,,0,0,0,0,0.0,0,0.0,0,0.0
1177,Categoria C2,commodity,46360,Valencia,True,False,True,1086.44,2,False,,,0,0,0,0,0.0,0,0.0,0,0.0
11777,Categoria C1,commodity,14006,Córdoba,True,False,True,2223.12,1,False,,,0,0,0,0,0.0,0,0.0,0,0.0
11777,Categoria C2,commodity,14006,Córdoba,True,False,True,6424.44,2,False,,,0,0,0,0,0.0,0,0.0,0,0.0
11797,Categoria C1,commodity,13001,Ciudad Real,True,False,True,1802.36,1,False,,,0,0,0,0,0.0,0,0.0,0,0.0
11797,Categoria C2,commodity,13001,Ciudad Real,True,False,True,879.2,2,False,,,0,0,0,0,0.0,0,0.0,0,0.0
118,Categoria C2,commodity,41004,Sevilla,True,False,True,10914.64,2,False,,,0,0,0,0,0.0,0,0.0,0,0.0
11827,Categoria C1,commodity,13001,Ciudad Real,True,False,True,2223.12,1,False,,,0,0,0,0,0.0,0,0.0,0,0.0
11841,Categoria C2,commodity,12500,Castellón,True,False,True,9674.34,2,False,,,0,0,0,0,0.0,0,0.0,0,0.0
11850,Categoria C1,commodity,12001,Castellón,True,False,True,2223.12,1,False,,,0,0,0,0,0.0,0,0.0,0,0.0
11850,Categoria C2,commodity,12001,Castellón,True,False,True,6424.44,2,False,,,0,0,0,0,0.0,0,0.0,0,0.0
11866,Categoria C1,commodity,12600,Castellón,True,False,True,3410.04,1,False,,,0,0,0,0,0.0,0,0.0,0,0.0
11876,Categoria C1,commodity,51001,Ceuta,True,False,True,1802.36,1,False,,,0,0,0,0,0.0,0,0.0,0,0.0
11876,Categoria C2,commodity,51001,Ceuta,True,False,True,879.2,2,False,,,0,0,0,0,0.0,0,0.0,0,0.0
11887,Categoria C2,commodity,12003,Castellón,True,False,True,3548.2,2,False,,,0,0,0,0,0.0,0,0.0,0,0.0
119,Categoria C2,commodity,41100,Sevilla,True,False,True,9674.34,2,False,,,0,0,0,0,0.0,0,0.0,0,0.0
11900,Categoria C1,commodity,12002,Castellón,True,False,True,1802.36,1,False,,,0,0,0,0,0.0,0,0.0,0,0.0
11900,Categoria C2,commodity,12002,Castellón,True,False,True,3548.2,2,False,,,0,0,0,0,0.0,0,0.0,0,0.0
11907,Categoria C1,commodity,12400,Castellón,True,False,True,3410.04,1,False,,,0,0,0,0,0.0,0,0.0,0,0.0
11914,Categoria C2,commodity,12540,Castellón,True,False,True,10914.64,2,False,,,0,0,0,0,0.0,0,0.0,0,0.0
1195,Categoria C2,commodity,46001,Valencia,True,False,True,29409.24,2,False,,,0,0,0,0,0.0,0,0.0,0,0.0
11955,Categoria C2,commodity,15003,A Coruña,True,False,True,3397.48,2,False,,,0,0,0,0,0.0,0,0.0,0,0.0
11981,Categoria C2,commodity,15100,A Coruña,True,False,True,1086.44,2,False,,,0,0,0,0,0.0,0,0.0,0,0.0
11994,Categoria C1,commodity,15005,A Coruña,True,False,True,2223.12,1,False,,,0,0,0,0,0.0,0,0.0,0,0.0
11994,Categoria C2,commodity,15005,A Coruña,True,False,True,7096.4,2,False,,,0,0,0,0,0.0,0,0.0,0,0.0
12006,Categoria C2,commodity,15004,A Coruña,True,False,True,879.2,2,False,,,0,0,0,0,0.0,0,0.0,0,0.0
12008,Categoria C2,commodity,15003,A Coruña,True,False,True,2728.66,2,False,,,0,0,0,0,0.0,0,0.0,0,0.0
12010,Categoria C2,commodity,15004,A Coruña,True,False,True,879.2,2,False,,,0,0,0,0,0.0,0,0.0,0,0.0
12011,Categoria C2,commodity,15010,A Coruña,True,False,True,1086.44,2,False,,,0,0,0,0,0.0,0,0.0,0,0.0
12055,Categoria C2,commodity,15004,A Coruña,True,False,True,5711.66,2,False,,,0,0,0,0,0.0,0,0.0,0,0.0
12057,Categoria C2,commodity,15404,A Coruña,True,False,True,16095.64,2,False,,,0,0,0,0,0.0,0,0.0,0,0.0
12073,Categoria C2,commodity,15270,A Coruña,True,False,True,5711.66,2,False,,,0,0,0,0,0.0,0,0.0,0,0.0
12109,Categoria C2,commodity,15004,A Coruña,True,False,True,879.2,2,False,,,0,0,0,0,0.0,0,0.0,0,0.0
1211,Categoria C1,commodity,46021,Valencia,True,False,True,3410.04,1,False,,,0,0,0,0,0.0,0,0.0,0,0.0
1211,Categoria C2,commodity,46021,Valencia,True,False,True,1667.34,2,False,,,0,0,0,0,0.0,0,0.0,0,0.0
12115,Categoria C2,commodity,15100,A Coruña,True,False,True,1086.44,2,False,,,0,0,0,0,0.0,0,0.0,0,0.0
1212,Categoria C1,commodity,46100,Valencia,True,False,True,1802.36,1,False,,,0,0,0,0,0.0,0,0.0,0,0.0
1212,Categoria C2,commodity,46100,Valencia,True,False,True,879.2,2,False,,,0,0,0,0,0.0,0,0.0,0,0.0
12136,Categoria C1,commodity,14400,Córdoba,True,False,True,2223.12,1,False,,,0,0,0,0,0.0,0,0.0,0,0.0
12136,Categoria C2,commodity,14400,Córdoba,True,False,True,1086.44,2,False,,,0,0,0,0,0.0,0,0.0,0,0.0
12147,Categoria C1,commodity,14850,Córdoba,True,False,True,2223.12,1,False,,,0,0,0,0,0.0,0,0.0,0,0.0
12147,Categoria C2,commodity,14850,Córdoba,True,False,True,6424.44,2,False,,,0,0,0,0,0.0,0,0.0,0,0.0
12164,Categoria C1,commodity,14002,Córdoba,True,False,True,2223.12,1,False,,,0,0,0,0,0.0,0,0.0,0,0.0
12164,Categoria C2,commodity,14002,Córdoba,True,False,True,6424.44,2,False,,,0,0,0,0,0.0,0,0.0,0,0.0
1217,Categoria C1,commodity,46900,Valencia,True,False,True,2223.12,1,False,,,0,0,0,0,0.0,0,0.0,0,0.0
1217,Categoria C2,commodity,46900,Valencia,True,False,True,6424.44,2,False,,,0,0,0,0,0.0,0,0.0,0,0.0
12173,Categoria C2,commodity,14900,Córdoba,True,False,True,1667.34,2,False,,,0,0,0,0,0.0,0,0.0,0,0.0
12184,Categoria C2,commodity,17230,Girona,True,False,True,18007.9,2,False,,,0,0,0,0,0.0,0,0.0,0,0.0
1221,Categoria C2,commodity,46511,Valencia,True,False,True,1667.34,2,False,,,0,0,0,0,0.0,0,0.0,0,0.0
12213,Categoria C2,commodity,17190,Girona,True,False,True,16899.48,2,False,,,0,0,0,0,0.0,0,0.0,0,0.0
12221,Categoria C2,commodity,17003,Girona,True,False,True,18193.16,2,False,,,0,0,0,0,0.0,0,0.0,0,0.0
12223,Categoria C1,commodity,17800,Girona,True,False,True,3410.04,1,False,,,0,0,0,0,0.0,0,0.0,0,0.0
12225,Categoria C2,commodity,17100,Girona,True,False,True,20902.98,2,False,,,0,0,0,0,0.0,0,0.0,0,0.0
12229,Categoria C1,commodity,16660,Cuenca,True,False,True,2223.12,1,False,,,0,0,0,0,0.0,0,0.0,0,0.0
12229,Categoria C2,commodity,16660,Cuenca,True,False,True,1086.44,2,False,,,0,0,0,0,0.0,0,0.0,0,0.0
12230,Categoria C1,commodity,16003,Cuenca,True,False,True,3410.04,1,False,,,0,0,0,0,0.0,0,0.0,0,0.0
12230,Categoria C2,commodity,16003,Cuenca,True,False,True,1667.34,2,False,,,0,0,0,0,0.0,0,0.0,0,0.0
12251,Categoria C2,commodity,17002,Girona,True,False,True,17270.0,2,False,,,0,0,0,0,0.0,0,0.0,0,0.0
12284,Categoria C2,commodity,15702,A Coruña,True,False,True,39212.32,2,False,,,0,0,0,0,0.0,0,0.0,0,0.0
12300,Categoria C1,commodity,15701,A Coruña,True,False,True,2223.12,1,False,,,0,0,0,0,0.0,0,0.0,0,0.0
12300,Categoria C2,commodity,15701,A Coruña,True,False,True,3397.48,2,False,,,0,0,0,0,0.0,0,0.0,0,0.0
12303,Categoria C1,commodity,15142,A Coruña,True,False,True,2223.12,1,False,,,0,0,0,0,0.0,0,0.0,0,0.0
12303,Categoria C2,commodity,15142,A Coruña,True,False,True,1086.44,2,False,,,0,0,0,0,0.0,0,0.0,0,0.0
12319,Categoria C2,commodity,16002,Cuenca,True,False,True,879.2,2,False,,,0,0,0,0,0.0,0,0.0,0,0.0
12339,Categoria C2,commodity,15179,A Coruña,True,False,True,3397.48,2,False,,,0,0,0,0,0.0,0,0.0,0,0.0
12349,Categoria C2,commodity,,,False,False,True,39768.1,2,False,,,0,0,0,0,0.0,0,0.0,0,0.0
12352,Categoria C1,commodity,15175,A Coruña,True,False,True,2223.12,1,False,,,0,0,0,0,0.0,0,0.0,0,0.0
12352,Categoria C2,commodity,15175,A Coruña,True,False,True,3397.48,2,False,,,0,0,0,0,0.0,0,0.0,0,0.0
12357,Categoria C1,commodity,15940,A Coruña,True,False,True,5683.4,1,False,,,0,0,0,0,0.0,0,0.0,0,0.0
12357,Categoria C2,commodity,15940,A Coruña,True,False,True,16123.9,2,False,,,0,0,0,0,0.0,0,0.0,0,0.0
1236,Categoria C1,commodity,31007,Navarra,True,False,True,1802.36,1,False,,,0,0,0,0,0.0,0,0.0,0,0.0
1236,Categoria C2,commodity,31007,Navarra,True,False,True,879.2,2,False,,,0,0,0,0,0.0,0,0.0,0,0.0
12362,Categoria C1,commodity,15230,A Coruña,True,False,True,3410.04,1,False,,,0,0,0,0,0.0,0,0.0,0,0.0
12362,Categoria C2,commodity,15230,A Coruña,True,False,True,9674.34,2,False,,,0,0,0,0,0.0,0,0.0,0,0.0
1238,Categoria C1,commodity,31008,Navarra,True,False,True,2223.12,1,False,,,0,0,0,0,0.0,0,0.0,0,0.0
1238,Categoria C2,commodity,31008,Navarra,True,False,True,6424.44,2,False,,,0,0,0,0,0.0,0,0.0,0,0.0
12381,Categoria C1,commodity,15701,A Coruña,True,False,True,4546.72,1,False,,,0,0,0,0,0.0,0,0.0,0,0.0
12419,Categoria C2,commodity,15010,A Coruña,True,False,True,1086.44,2,False,,,0,0,0,0,0.0,0,0.0,0,0.0
12422,Categoria C2,commodity,15003,A Coruña,True,False,True,11470.42,2,False,,,0,0,0,0,0.0,0,0.0,0,0.0
1243,Categoria C1,commodity,31010,Navarra,True,False,True,1802.36,1,False,,,0,0,0,0,0.0,0,0.0,0,0.0
1243,Categoria C2,commodity,31010,Navarra,True,False,True,879.2,2,False,,,0,0,0,0,0.0,0,0.0,0,0.0
12435,Categoria C2,commodity,18300,Granada,True,False,True,8484.28,2,False,,,0,0,0,0,0.0,0,0.0,0,0.0
12472,Categoria C1,commodity,19001,Guadalajara,True,False,True,3410.04,1,False,,,0,0,0,0,0.0,0,0.0,0,0.0
1248,Categoria C1,commodity,31600,Navarra,True,False,True,1802.36,1,False,,,0,0,0,0,0.0,0,0.0,0,0.0
1248,Categoria C2,commodity,31600,Navarra,True,False,True,879.2,2,False,,,0,0,0,0,0.0,0,0.0,0,0.0
12480,Categoria C1,commodity,18300,Granada,True,False,True,2223.12,1,False,,,0,0,0,0,0.0,0,0.0,0,0.0
12480,Categoria C2,commodity,18300,Granada,True,False,True,8484.28,2,False,,,0,0,0,0,0.0,0,0.0,0,0.0
12481,Categoria C2,commodity,18009,Granada,True,False,True,1667.34,2,False,,,0,0,0,0,0.0,0,0.0,0,0.0
12504,Categoria C2,commodity,18210,Granada,True,False,True,8022.7,2,False,,,0,0,0,0,0.0,0,0.0,0,0.0
12515,Categoria C2,commodity,18004,Granada,True,False,True,12764.1,2,False,,,0,0,0,0,0.0,0,0.0,0,0.0
12527,Categoria C1,commodity,17500,Girona,True,False,True,2223.12,1,False,,,0,0,0,0,0.0,0,0.0,0,0.0
12527,Categoria C2,commodity,17500,Girona,True,False,True,17640.52,2,False,,,0,0,0,0,0.0,0,0.0,0,0.0
12537,Categoria C2,commodity,18007,Granada,True,False,True,10126.5,2,False,,,0,0,0,0,0.0,0,0.0,0,0.0
12546,Categoria C2,commodity,18012,Granada,True,False,True,5711.66,2,False,,,0,0,0,0,0.0,0,0.0,0,0.0
12554,Categoria C1,commodity,18690,Granada,True,False,True,2223.12,1,False,,,0,0,0,0,0.0,0,0.0,0,0.0
12554,Categoria C2,commodity,18690,Granada,True,False,True,10333.74,2,False,,,0,0,0,0,0.0,0,0.0,0,0.0
12555,Categoria C2,commodity,18004,Granada,True,False,True,10333.74,2,False,,,0,0,0,0,0.0,0,0.0,0,0.0
12557,Categoria C2,commodity,18100,Granada,True,False,True,8484.28,2,False,,,0,0,0,0,0.0,0,0.0,0,0.0
12559,Categoria C2,commodity,18005,Granada,True,False,True,12183.2,2,False,,,0,0,0,0,0.0,0,0.0,0,0.0
12562,Categoria C2,commodity,18004,Granada,True,False,True,10333.74,2,False,,,0,0,0,0,0.0,0,0.0,0,0.0
12588,Categoria C2,commodity,17310,Girona,True,False,True,17153.82,2,False,,,0,0,0,0,0.0,0,0.0,0,0.0
12599,Categoria C1,commodity,17004,Girona,True,False,True,2223.12,1,False,,,0,0,0,0,0.0,0,0.0,0,0.0
12599,Categoria C2,commodity,17004,Girona,True,False,True,17546.32,2,False,,,0,0,0,0,0.0,0,0.0,0,0.0
1264,Categoria C2,commodity,26006,La Rioja,True,False,True,879.2,2,False,,,0,0,0,0,0.0,0,0.0,0,0.0
12670,Categoria C1,commodity,18009,Granada,True,False,True,1802.36,1,False,,,0,0,0,0,0.0,0,0.0,0,0.0
12670,Categoria C2,commodity,18009,Granada,True,False,True,5504.42,2,False,,,0,0,0,0,0.0,0,0.0,0,0.0
12673,Categoria C1,commodity,18600,Granada,True,False,True,2223.12,1,False,,,0,0,0,0,0.0,0,0.0,0,0.0
12681,Categoria C1,commodity,18012,Granada,True,False,True,2223.12,1,False,,,0,0,0,0,0.0,0,0.0,0,0.0
12681,Categoria C2,commodity,18012,Granada,True,False,True,5711.66,2,False,,,0,0,0,0,0.0,0,0.0,0,0.0
12696,Categoria C1,commodity,18006,Granada,True,False,True,2223.12,1,False,,,0,0,0,0,0.0,0,0.0,0,0.0
12696,Categoria C2,commodity,18006,Granada,True,False,True,10333.74,2,False,,,0,0,0,0,0.0,0,0.0,0,0.0
12697,Categoria C1,commodity,18004,Granada,True,False,True,2223.12,1,False,,,0,0,0,0,0.0,0,0.0,0,0.0
12698,Categoria C1,commodity,18004,Granada,True,False,True,2223.12,1,False,,,0,0,0,0,0.0,0,0.0,0,0.0
12698,Categoria C2,commodity,18004,Granada,True,False,True,1086.44,2,False,,,0,0,0,0,0.0,0,0.0,0,0.0
12727,Categoria C2,commodity,18004,Granada,True,False,True,8484.28,2,False,,,0,0,0,0,0.0,0,0.0,0,0.0
1274,Categoria C1,commodity,31005,Navarra,True,False,True,2223.12,1,False,,,0,0,0,0,0.0,0,0.0,0,0.0
1274,Categoria C2,commodity,31005,Navarra,True,False,True,1086.44,2,False,,,0,0,0,0,0.0,0,0.0,0,0.0
1276,Categoria C1,commodity,31011,Navarra,True,False,True,2223.12,1,False,,,0,0,0,0,0.0,0,0.0,0,0.0
1276,Categoria C2,commodity,31011,Navarra,True,False,True,5246.94,2,False,,,0,0,0,0,0.0,0,0.0,0,0.0
12817,Categoria C1,commodity,08006,Barcelona,True,False,True,1802.36,1,False,,,0,0,0,0,0.0,0,0.0,0,0.0
12817,Categoria C2,commodity,08006,Barcelona,True,False,True,879.2,2,False,,,0,0,0,0,0.0,0,0.0,0,0.0
12840,Categoria C1,commodity,08304,Barcelona,True,False,True,3410.04,1,False,,,0,0,0,0,0.0,0,0.0,0,0.0
12840,Categoria C2,commodity,08304,Barcelona,True,False,True,13225.68,2,False,,,0,0,0,0,0.0,0,0.0,0,0.0
12841,Categoria C1,commodity,08011,Barcelona,True,False,True,1802.36,1,False,,,0,0,0,0,0.0,0,0.0,0,0.0
12841,Categoria C2,commodity,08011,Barcelona,True,False,True,879.2,2,False,,,0,0,0,0,0.0,0,0.0,0,0.0
12873,Categoria C2,commodity,08350,Barcelona,True,False,True,8022.7,2,False,,,0,0,0,0,0.0,0,0.0,0,0.0
12901,Categoria C2,commodity,08011,Barcelona,True,False,True,14958.96,2,False,,,0,0,0,0,0.0,0,0.0,0,0.0
12931,Categoria C1,commodity,08036,Barcelona,True,False,True,3410.04,1,False,,,0,0,0,0,0.0,0,0.0,0,0.0
12931,Categoria C2,commodity,08036,Barcelona,True,False,True,7215.72,2,False,,,0,0,0,0,0.0,0,0.0,0,0.0
12946,Categoria C2,commodity,08013,Barcelona,True,False,True,879.2,2,False,,,0,0,0,0,0.0,0,0.0,0,0.0
12952,Categoria C2,commodity,08014,Barcelona,True,False,True,1086.44,2,False,,,0,0,0,0,0.0,0,0.0,0,0.0
1299,Categoria C1,commodity,31300,Navarra,True,False,True,5683.4,1,False,,,0,0,0,0,0.0,0,0.0,0,0.0
1299,Categoria C2,commodity,31300,Navarra,True,False,True,16651.42,2,False,,,0,0,0,0,0.0,0,0.0,0,0.0
13042,Categoria C2,commodity,08720,Barcelona,True,False,True,8484.28,2,False,,,0,0,0,0,0.0,0,0.0,0,0.0
13046,Categoria C1,commodity,08221,Barcelona,True,False,True,3410.04,1,False,,,0,0,0,0,0.0,0,0.0,0,0.0
13046,Categoria C2,commodity,08221,Barcelona,True,False,True,8603.6,2,False,,,0,0,0,0,0.0,0,0.0,0,0.0
13048,Categoria C2,commodity,08221,Barcelona,True,False,True,879.2,2,False,,,0,0,0,0,0.0,0,0.0,0,0.0
13084,Categoria C1,commodity,08006,Barcelona,True,False,True,1802.36,1,False,,,0,0,0,0,0.0,0,0.0,0,0.0
13090,Categoria C1,commodity,08017,Barcelona,True,False,True,2223.12,1,False,,,0,0,0,0,0.0,0,0.0,0,0.0
13090,Categoria C2,commodity,08017,Barcelona,True,False,True,8484.28,2,False,,,0,0,0,0,0.0,0,0.0,0,0.0
13103,Categoria C1,commodity,08030,Barcelona,True,False,True,2223.12,1,False,,,0,0,0,0,0.0,0,0.0,0,0.0
13103,Categoria C2,commodity,08030,Barcelona,True,False,True,17361.06,2,False,,,0,0,0,0,0.0,0,0.0,0,0.0
13107,Categoria C2,commodity,08021,Barcelona,True,False,True,10126.5,2,False,,,0,0,0,0,0.0,0,0.0,0,0.0
1311,Categoria C1,commodity,31003,Navarra,True,False,True,1802.36,1,False,,,0,0,0,0,0.0,0,0.0,0,0.0
1311,Categoria C2,commodity,31003,Navarra,True,False,True,879.2,2,False,,,0,0,0,0,0.0,0,0.0,0,0.0
13117,Categoria C2,commodity,08022,Barcelona,True,False,True,3397.48,2,False,,,0,0,0,0,0.0,0,0.0,0,0.0
13136,Categoria C1,commodity,08014,Barcelona,True,False,True,2223.12,1,False,,,0,0,0,0,0.0,0,0.0,0,0.0
13136,Categoria C2,commodity,08014,Barcelona,True,False,True,1086.44,2,False,,,0,0,0,0,0.0,0,0.0,0,0.0
13146,Categoria C2,commodity,08910,Barcelona,True,False,True,16899.48,2,False,,,0,0,0,0,0.0,0,0.0,0,0.0
13152,Categoria C2,commodity,08291,Barcelona,True,False,True,879.2,2,False,,,0,0,0,0,0.0,0,0.0,0,0.0
13162,Categoria C2,commodity,08400,Barcelona,True,False,True,8022.7,2,False,,,0,0,0,0,0.0,0,0.0,0,0.0
13213,Categoria C2,commodity,08630,Barcelona,True,False,True,3654.96,2,False,,,0,0,0,0,0.0,0,0.0,0,0.0
13218,Categoria C1,commodity,08800,Barcelona,True,False,True,2223.12,1,False,,,0,0,0,0,0.0,0,0.0,0,0.0
13218,Categoria C2,commodity,08800,Barcelona,True,False,True,11260.04,2,False,,,0,0,0,0,0.0,0,0.0,0,0.0
13225,Categoria C1,commodity,08016,Barcelona,True,False,True,2223.12,1,False,,,0,0,0,0,0.0,0,0.0,0,0.0
13225,Categoria C2,commodity,08016,Barcelona,True,False,True,17361.06,2,False,,,0,0,0,0,0.0,0,0.0,0,0.0
13261,Categoria C1,commodity,,,False,False,True,2223.12,1,False,,,0,0,0,0,0.0,0,0.0,0,0.0
13261,Categoria C2,commodity,,,False,False,True,1086.44,2,False,,,0,0,0,0,0.0,0,0.0,0,0.0
13275,Categoria C2,commodity,08032,Barcelona,True,False,True,2728.66,2,False,,,0,0,0,0,0.0,0,0.0,0,0.0
13280,Categoria C2,commodity,08017,Barcelona,True,False,True,34590.24,2,False,,,0,0,0,0,0.0,0,0.0,0,0.0
13287,Categoria C2,commodity,08906,Barcelona,True,False,True,10333.74,2,False,,,0,0,0,0,0.0,0,0.0,0,0.0
13293,Categoria C1,commodity,08005,Barcelona,True,False,True,1802.36,1,False,,,0,0,0,0,0.0,0,0.0,0,0.0
13293,Categoria C2,commodity,08005,Barcelona,True,False,True,879.2,2,False,,,0,0,0,0,0.0,0,0.0,0,0.0
13298,Categoria C2,commodity,08620,Barcelona,True,False,True,1086.44,2,False,,,0,0,0,0,0.0,0,0.0,0,0.0
13302,Categoria C2,commodity,08700,Barcelona,True,False,True,879.2,2,False,,,0,0,0,0,0.0,0,0.0,0,0.0
13322,Categoria C2,commodity,08950,Barcelona,True,False,True,1086.44,2,False,,,0,0,0,0,0.0,0,0.0,0,0.0
13353,Categoria C1,commodity,08006,Barcelona,True,False,True,2223.12,1,False,,,0,0,0,0,0.0,0,0.0,0,0.0
13353,Categoria C2,commodity,08006,Barcelona,True,False,True,1086.44,2,False,,,0,0,0,0,0.0,0,0.0,0,0.0
13358,Categoria C2,commodity,08010,Barcelona,True,False,True,879.2,2,False,,,0,0,0,0,0.0,0,0.0,0,0.0
13383,Categoria C1,commodity,08620,Barcelona,True,False,True,2223.12,1,False,,,0,0,0,0,0.0,0,0.0,0,0.0
13383,Categoria C2,commodity,08620,Barcelona,True,False,True,10333.74,2,False,,,0,0,0,0,0.0,0,0.0,0,0.0
13390,Categoria C1,commodity,08021,Barcelona,True,False,True,2223.12,1,False,,,0,0,0,0,0.0,0,0.0,0,0.0
13390,Categoria C2,commodity,08021,Barcelona,True,False,True,9410.58,2,False,,,0,0,0,0,0.0,0,0.0,0,0.0
13393,Categoria C1,commodity,08029,Barcelona,True,False,True,1802.36,1,False,,,0,0,0,0,0.0,0,0.0,0,0.0
13393,Categoria C2,commodity,08029,Barcelona,True,False,True,879.2,2,False,,,0,0,0,0,0.0,0,0.0,0,0.0
13416,Categoria C2,commodity,08032,Barcelona,True,False,True,12183.2,2,False,,,0,0,0,0,0.0,0,0.0,0,0.0
13422,Categoria C2,commodity,08021,Barcelona,True,False,True,879.2,2,False,,,0,0,0,0,0.0,0,0.0,0,0.0
13429,Categoria C1,commodity,08029,Barcelona,True,False,True,2223.12,1,False,,,0,0,0,0,0.0,0,0.0,0,0.0
13429,Categoria C2,commodity,08029,Barcelona,True,False,True,1086.44,2,False,,,0,0,0,0,0.0,0,0.0,0,0.0
13432,Categoria C2,commodity,08006,Barcelona,True,False,True,879.2,2,False,,,0,0,0,0,0.0,0,0.0,0,0.0
13450,Categoria C1,commodity,08203,Barcelona,True,False,True,3410.04,1,False,,,0,0,0,0,0.0,0,0.0,0,0.0
13450,Categoria C2,commodity,08203,Barcelona,True,False,True,5366.26,2,False,,,0,0,0,0,0.0,0,0.0,0,0.0
13453,Categoria C1,commodity,08302,Barcelona,True,False,True,2223.12,1,False,,,0,0,0,0,0.0,0,0.0,0,0.0
13453,Categoria C2,commodity,08302,Barcelona,True,False,True,5711.66,2,False,,,0,0,0,0,0.0,0,0.0,0,0.0
13468,Categoria C1,commodity,08200,Barcelona,True,False,True,2223.12,1,False,,,0,0,0,0,0.0,0,0.0,0,0.0
13468,Categoria C2,commodity,08200,Barcelona,True,False,True,2012.74,2,False,,,0,0,0,0,0.0,0,0.0,0,0.0
13472,Categoria C1,commodity,08022,Barcelona,True,False,True,2223.12,1,False,,,0,0,0,0,0.0,0,0.0,0,0.0
13472,Categoria C2,commodity,08022,Barcelona,True,False,True,3862.2,2,False,,,0,0,0,0,0.0,0,0.0,0,0.0
13492,Categoria C2,commodity,08007,Barcelona,True,False,True,879.2,2,False,,,0,0,0,0,0.0,0,0.0,0,0.0
13506,Categoria C1,commodity,09400,Burgos,True,False,True,1802.36,1,False,,,0,0,0,0,0.0,0,0.0,0,0.0
13506,Categoria C2,commodity,09400,Burgos,True,False,True,6427.58,2,False,,,0,0,0,0,0.0,0,0.0,0,0.0
13510,Categoria C1,commodity,09002,Burgos,True,False,True,2223.12,1,False,,,0,0,0,0,0.0,0,0.0,0,0.0
13510,Categoria C2,commodity,09002,Burgos,True,False,True,6424.44,2,False,,,0,0,0,0,0.0,0,0.0,0,0.0
13543,Categoria C2,commodity,10300,Cáceres,True,False,True,6424.44,2,False,,,0,0,0,0,0.0,0,0.0,0,0.0
13548,Categoria C2,commodity,10300,Cáceres,True,False,True,6424.44,2,False,,,0,0,0,0,0.0,0,0.0,0,0.0
13550,Categoria C2,commodity,10001,Cáceres,True,False,True,879.2,2,False,,,0,0,0,0,0.0,0,0.0,0,0.0
13553,Categoria C1,commodity,09004,Burgos,True,False,True,2223.12,1,False,,,0,0,0,0,0.0,0,0.0,0,0.0
13553,Categoria C2,commodity,09004,Burgos,True,False,True,1086.44,2,False,,,0,0,0,0,0.0,0,0.0,0,0.0
13583,Categoria C2,commodity,09004,Burgos,True,False,True,6424.44,2,False,,,0,0,0,0,0.0,0,0.0,0,0.0
13588,Categoria C2,commodity,09500,Burgos,True,False,True,1086.44,2,False,,,0,0,0,0,0.0,0,0.0,0,0.0
13610,Categoria C2,commodity,08005,Barcelona,True,False,True,8277.04,2,False,,,0,0,0,0,0.0,0,0.0,0,0.0
