client_id,family,n_purchases,first_purchase_date,last_purchase_date,days_since_last_purchase,mean_ipt,median_ipt,std_ipt,cv_ipt,total_units,total_value,avg_units_per_purchase,avg_value_per_purchase,units_3m,units_6m,usage_type,expected_next_purchase_date,expected_next_purchase_days,delay_days,volume_change_3m_vs_6m,anomaly_frequency_drop,anomaly_volume_drop,anomaly_total_disappearance,anomaly_significant_delay,total_anomalies,risk_level,priority,churn_probability
1000081115,Familia T2,4,2024-01-03,2024-03-26,774,27.666666666666668,0.0,39.12657522565563,1.414213562373095,5,2484.31,1.25,621.0775,0,0,PUNTUAL,2024-04-22 16:00:00.000000,27.666666666666668,746,0.0,True,False,True,True,3,ROJO,1,0.625
1000081117,Familia T1,2,2021-03-25,2021-04-07,1858,13.0,13.0,0.0,0.0,2,653.81,1.0,326.905,0,0,SISTEMATICO,2021-04-20 00:00:00.000000,13.0,1845,0.0,True,False,True,True,3,ROJO,1,0.625
1000081126,Familia T1,20,2021-01-26,2025-11-27,163,92.94736842105263,76.0,60.64432431829183,0.6524587554063107,25,22590.23,1.25,1129.5115,0,2,PUNTUAL,2026-02-27 22:44:12.631579,92.94736842105263,70,-99.999950000025,True,True,False,False,2,NARANJA,2,0.7480390656863495
1000081126,Familia T2,10,2021-01-20,2025-11-27,163,196.88888888888889,88.0,258.9866768106655,1.3153950853814838,12,6123.9,1.2,612.39,0,1,PUNTUAL,2026-06-11 21:20:00.000000,196.88888888888889,-34,-99.99990000010001,False,True,False,False,1,AMARILLO,3,0.37499970000030003
1000081134,Familia T1,2,2021-06-15,2021-10-15,1667,122.0,122.0,0.0,0.0,2,639.5,1.0,319.75,0,0,MIXTO,2022-02-14 00:00:00.000000,122.0,1545,0.0,True,False,True,True,3,ROJO,1,0.625
1000081134,Familia T2,2,2021-06-15,2021-10-15,1667,122.0,122.0,0.0,0.0,2,1038.9,1.0,519.45,0,0,MIXTO,2022-02-14 00:00:00.000000,122.0,1545,0.0,True,False,True,True,3,ROJO,1,0.625
1000081135,Familia T1,9,2021-06-16,2025-11-11,179,201.125,191.0,168.73236018914687,0.8389427479883002,10,6493.84,1.1111111111111112,721.5377777777778,0,1,PUNTUAL,2026-05-31 03:00:00.000000,201.125,-22,-99.99990000010001,False,True,False,False,1,AMARILLO,3,0.37499970000030003
1000081143,Familia T1,9,2023-03-06,2025-10-06,215,118.125,98.0,124.93041813345539,1.0576120053625853,65,28182.89,7.222222222222222,3131.432222222222,0,0,PUNTUAL,2026-02-01 03:00:00.000000,118.125,97,0.0,True,False,False,False,1,AMARILLO,3,0.4007082896117524
1000081143,Familia T2,2,2024-02-14,2024-02-14,815,0.0,0.0,0.0,0.0,2,931.51,1.0,465.755,0,0,PUNTUAL,2024-02-14 00:00:00.000000,0.0,815,0.0,True,False,True,True,3,ROJO,1,0.625
1000081149,Familia T1,23,2021-01-19,2025-09-19,232,77.45454545454545,36.5,192.35992005346435,2.4835200945869813,160,41895.49,6.956521739130435,1821.5430434782609,0,0,PUNTUAL,2025-12-05 10:54:32.727273,77.45454545454545,155,0.0,True,False,True,False,2,ROJO,1,0.55
1000081149,Familia T2,31,2021-01-19,2025-05-26,348,52.93333333333333,23.5,89.13844413171132,1.6839756448056296,104,42816.759999999995,3.3548387096774195,1381.1858064516127,0,0,PUNTUAL,2025-07-17 22:24:00.000000,52.93333333333333,295,0.0,True,False,True,True,3,ROJO,1,0.625
1000081150,Familia T1,2,2021-07-09,2022-06-16,1423,342.0,342.0,0.0,0.0,10,2717.86,5.0,1358.93,0,0,PUNTUAL,2023-05-24 00:00:00.000000,342.0,1081,0.0,True,False,True,True,3,ROJO,1,0.625
1000081159,Familia T1,25,2021-01-19,2025-12-17,143,74.70833333333333,42.0,80.1838923800923,1.0732924802689434,56,24465.850000000002,2.24,978.6340000000001,0,2,PUNTUAL,2026-03-01 17:00:00.000000,74.70833333333333,68,-99.999950000025,True,True,False,False,2,NARANJA,2,0.8092733777931406
1000081159,Familia T2,17,2022-06-07,2025-12-17,143,80.5625,62.0,75.77760944863594,0.9406064788038596,40,13367.329999999998,2.3529411764705883,786.3135294117646,0,2,PUNTUAL,2026-03-07 13:30:00.000000,80.5625,63,-99.999950000025,True,True,False,False,2,NARANJA,2,0.7589653672414544
1000081162,Familia T1,6,2021-01-21,2023-11-22,899,207.0,126.0,215.51983667402868,1.0411586312755008,10,2311.45,1.6666666666666667,385.2416666666666,0,0,PUNTUAL,2024-06-16 00:00:00.000000,207.0,692,0.0,True,False,True,True,3,ROJO,1,0.625
1000081162,Familia T2,3,2021-01-21,2022-01-20,1570,182.0,182.0,140.0,0.7692307692307693,3,1645.7,1.0,548.5666666666667,0,0,PUNTUAL,2022-07-21 00:00:00.000000,182.0,1388,0.0,True,False,True,True,3,ROJO,1,0.625
1000081175,Familia T1,3,2022-06-10,2023-05-24,1081,174.0,174.0,59.0,0.3390804597701149,6,4955.73,2.0,1651.9099999999999,0,0,PUNTUAL,2023-11-14 00:00:00.000000,174.0,907,0.0,True,False,True,True,3,ROJO,1,0.625
1000081179,Familia T1,34,2021-01-15,2024-10-17,569,41.54545454545455,24.0,56.044944577295965,1.349003042341916,46,18088.27,1.3529411764705883,532.0079411764706,0,0,PUNTUAL,2024-11-27 13:05:27.272727,41.54545454545455,528,0.0,True,False,True,True,3,ROJO,1,0.625
1000081183,Familia T1,2,2021-01-11,2021-07-23,1751,193.0,193.0,0.0,0.0,3,1719.97,1.5,859.985,0,0,PUNTUAL,2022-02-01 00:00:00.000000,193.0,1558,0.0,True,False,True,True,3,ROJO,1,0.625
1000081188,Familia T1,6,2021-03-01,2023-01-03,1222,134.6,29.0,196.90058405195245,1.4628572366415487,7,2292.45,1.1666666666666667,382.075,0,0,PUNTUAL,2023-05-17 14:24:00.000000,134.6,1088,0.0,True,False,True,True,3,ROJO,1,0.625
1000081191,Familia T1,19,2021-01-21,2025-05-27,347,88.16666666666667,91.0,97.46637596855874,1.1054787444449006,70,23658.23,3.6842105263157894,1245.17,0,0,PUNTUAL,2025-08-23 04:00:00.000000,88.16666666666667,259,0.0,True,False,True,True,3,ROJO,1,0.625
1000081197,Familia T1,2,2023-03-08,2024-07-03,675,483.0,483.0,0.0,0.0,4,1290.48,2.0,645.24,0,0,PUNTUAL,2025-10-29 00:00:00.000000,483.0,192,0.0,False,False,False,True,1,AMARILLO,3,0.23367768595041322
1000081198,Familia T1,15,2021-10-15,2025-09-02,249,101.28571428571429,86.0,103.9838095717849,1.0266384583956196,36,10852.55,2.4,723.5033333333333,0,0,PUNTUAL,2025-12-12 06:51:25.714286,101.28571428571429,148,0.0,True,False,True,False,2,ROJO,1,0.55
1000081198,Familia T2,13,2021-10-15,2025-10-17,204,121.91666666666667,108.5,74.8258626560511,0.6137459684706857,40,16605.89,3.076923076923077,1277.3761538461538,0,0,PUNTUAL,2026-02-15 22:00:00.000000,121.91666666666667,82,0.0,True,False,False,False,1,AMARILLO,3,0.34184745762711866
1000081199,Familia T2,4,2022-06-07,2022-06-14,1425,2.3333333333333335,0.0,3.2998316455372216,1.414213562373095,0,0.0,0.0,0.0,0,0,PUNTUAL,2022-06-16 08:00:00.000000,2.3333333333333335,1423,0.0,True,False,True,True,3,ROJO,1,0.625
1000081208,Familia T1,15,2021-11-29,2025-02-12,451,83.64285714285714,0.0,144.06972872430168,1.7224391136978854,303,94991.01999999999,20.2,6332.734666666666,0,0,PUNTUAL,2025-05-06 15:25:42.857143,83.64285714285714,368,0.0,True,False,True,True,3,ROJO,1,0.625
1000081212,Familia T2,4,2022-05-18,2023-11-22,899,184.33333333333334,253.0,111.55068603803186,0.6051574287777496,4,2010.82,1.0,502.705,0,0,PUNTUAL,2024-05-24 08:00:00.000000,184.33333333333334,715,0.0,True,False,True,True,3,ROJO,1,0.625
1000081213,Familia T1,21,2021-01-14,2025-09-04,247,84.7,60.5,70.0985734519612,0.8276100761742763,63,16801.79,3.0,800.0852380952381,0,0,PUNTUAL,2025-11-27 16:48:00.000000,84.7,162,0.0,True,False,True,True,3,ROJO,1,0.625
1000081215,Familia T1,2,2022-11-25,2023-11-24,897,364.0,364.0,0.0,0.0,5,1521.96,2.5,760.98,0,0,PUNTUAL,2024-11-22 00:00:00.000000,364.0,533,0.0,True,False,True,True,3,ROJO,1,0.625
1000081217,Familia T1,4,2021-09-29,2022-09-13,1334,116.33333333333333,68.0,108.79440345083117,0.9351954451360845,2,803.53,0.5,200.8825,0,0,PUNTUAL,2023-01-07 08:00:00.000000,116.33333333333333,1218,0.0,True,False,True,True,3,ROJO,1,0.625
1000081217,Familia T2,4,2021-09-29,2022-09-13,1334,116.33333333333333,14.0,154.72628161441165,1.3300253433903582,4,1206.49,1.0,301.6225,0,0,PUNTUAL,2023-01-07 08:00:00.000000,116.33333333333333,1218,0.0,True,False,True,True,3,ROJO,1,0.625
1000081223,Familia T1,13,2021-02-09,2025-11-27,163,146.0,110.5,137.9154330257012,0.9446262536006931,69,20550.990000000005,5.3076923076923075,1580.845384615385,0,5,PUNTUAL,2026-04-22 00:00:00.000000,146.0,17,-99.999980000004,False,True,False,False,1,AMARILLO,3,0.42125844340137253
1000081223,Familia T2,2,2024-01-30,2025-11-27,163,667.0,667.0,0.0,0.0,3,1305.67,1.5,652.835,0,1,PUNTUAL,2027-09-25 00:00:00.000000,667.0,-504,-99.99990000010001,False,True,False,False,1,AMARILLO,3,0.37499970000030003
1000081224,Familia T1,40,2022-03-24,2025-12-11,149,34.82051282051282,25.0,31.916454879022947,0.9165992196479344,117,40901.84,2.925,1022.5459999999999,0,6,PUNTUAL,2026-01-14 19:41:32.307692,34.82051282051282,114,-99.9999833333361,True,True,True,True,4,ROJO,1,0.99
1000081224,Familia T2,32,2022-03-24,2025-12-11,149,43.806451612903224,38.0,35.99141416866753,0.8216007652641337,114,41929.92,3.5625,1310.31,0,4,PUNTUAL,2026-01-23 19:21:17.419355,43.806451612903224,105,-99.99997500000624,True,True,True,True,4,ROJO,1,0.99
1000081225,Familia T1,14,2024-01-31,2025-12-05,155,51.84615384615385,37.0,48.26185968849228,0.9308667298967354,55,16005.859999999999,3.9285714285714284,1143.2757142857142,0,8,PUNTUAL,2026-01-25 20:18:27.692308,51.84615384615385,103,-99.99998750000158,True,True,True,True,4,ROJO,1,0.99
1000081225,Familia T2,13,2021-06-08,2025-10-29,192,133.66666666666666,116.5,89.59848709040175,0.6703128710005118,21,9383.91,1.6153846153846154,721.8392307692308,0,0,PUNTUAL,2026-03-11 16:00:00.000000,133.66666666666666,58,0.0,False,False,False,False,0,AMARILLO,3,0.17227722772277232
1000081229,Familia T1,12,2021-02-16,2022-05-25,1445,42.09090909090909,13.0,52.628119938531555,1.2503441022113329,27,7944.469999999998,2.25,662.0391666666666,0,0,PUNTUAL,2022-07-06 02:10:54.545455,42.09090909090909,1403,0.0,True,False,True,True,3,ROJO,1,0.625
1000081236,Familia T1,29,2022-05-25,2025-10-28,193,44.714285714285715,25.0,70.63632065671575,1.5797260210767101,49,24290.510000000006,1.6896551724137931,837.6037931034484,0,0,PUNTUAL,2025-12-11 17:08:34.285714,44.714285714285715,148,0.0,True,False,True,True,3,ROJO,1,0.625
1000081236,Familia T2,8,2022-09-12,2023-03-10,1156,25.571428571428573,0.0,38.83245013739758,1.5185874355406874,9,3406.58,1.125,425.8225,0,0,PUNTUAL,2023-04-04 13:42:51.428571,25.571428571428573,1131,0.0,True,False,True,True,3,ROJO,1,0.625
1000081246,Familia T1,6,2021-02-23,2024-12-02,523,275.6,126.0,247.88997559401227,0.8994556443904653,7,2725.6499999999996,1.1666666666666667,454.2749999999999,0,0,PUNTUAL,2025-09-03 14:24:00.000000,275.6,248,0.0,True,False,False,False,1,AMARILLO,3,0.4336406362979031
1000081287,Familia T1,8,2021-05-28,2025-01-08,486,188.71428571428572,108.0,208.7854088263246,1.1063572004422955,8,3214.0099999999998,1.0,401.75124999999997,0,0,PUNTUAL,2025-07-15 17:08:34.285714,188.71428571428572,297,0.0,True,False,True,False,2,ROJO,1,0.55
1000081287,Familia T2,9,2021-05-28,2025-09-12,239,196.0,134.5,189.83216271222324,0.9685314424093022,7,3675.7400000000002,0.7777777777777778,408.41555555555556,0,0,PUNTUAL,2026-03-27 00:00:00.000000,196.0,43,0.0,False,False,False,False,0,AMARILLO,3,0.08730964467005076
1000081303,Familia T1,2,2021-04-01,2021-04-06,1859,5.0,5.0,0.0,0.0,4,2394.63,2.0,1197.315,0,0,SISTEMATICO,2021-04-11 00:00:00.000000,5.0,1854,0.0,True,False,True,True,3,ROJO,1,0.625
1000081314,Familia T1,10,2021-01-25,2025-02-13,450,164.44444444444446,78.0,197.42233978684777,1.2005412554605608,17,8184.18,1.7,818.418,0,0,PUNTUAL,2025-07-27 10:40:00.000000,164.44444444444446,286,0.0,True,False,True,False,2,ROJO,1,0.55
1000081314,Familia T2,5,2021-01-22,2022-11-25,1261,168.0,60.5,204.6985588615611,1.2184438027473876,9,3998.9100000000003,1.8,799.782,0,0,PUNTUAL,2023-05-12 00:00:00.000000,168.0,1093,0.0,True,False,True,True,3,ROJO,1,0.625
1000081321,Familia T1,3,2022-05-25,2024-07-29,649,398.0,398.0,232.0,0.5829145728643216,3,1034.23,1.0,344.74333333333334,0,0,PUNTUAL,2025-08-31 00:00:00.000000,398.0,251,0.0,True,False,False,False,1,AMARILLO,3,0.32662907268170427
1000081321,Familia T2,2,2024-02-14,2024-07-29,649,166.0,166.0,0.0,0.0,2,1008.5699999999999,1.0,504.28499999999997,0,0,MIXTO,2025-01-11 00:00:00.000000,166.0,483,0.0,True,False,True,True,3,ROJO,1,0.625
1000081323,Familia T1,9,2022-02-15,2025-10-01,220,165.5,77.5,187.08153302771495,1.1304020122520542,21,7831.740000000001,2.3333333333333335,870.1933333333334,0,0,PUNTUAL,2026-03-15 12:00:00.000000,165.5,55,0.0,False,False,False,False,0,AMARILLO,3,0.13213213213213212
1000081331,Familia T1,44,2021-02-17,2023-06-28,1046,20.023255813953487,5.0,28.482135055270216,1.422452737951939,80,30939.09,1.8181818181818181,703.1611363636364,0,0,PUNTUAL,2023-07-18 00:33:29.302326,20.023255813953487,1026,0.0,True,False,True,True,3,ROJO,1,0.625
1000081333,Familia T1,16,2021-01-15,2025-10-03,218,114.8,60.0,135.83529241941017,1.1832342545244787,45,12735.68,2.8125,795.98,0,0,PUNTUAL,2026-01-25 19:12:00.000000,114.8,103,0.0,True,False,False,False,1,AMARILLO,3,0.43078583765112266
1000081333,Familia T2,12,2021-01-15,2025-10-03,218,156.54545454545453,186.0,90.0417717570963,0.5751797266713469,35,15094.66,2.9166666666666665,1257.8883333333333,0,0,PUNTUAL,2026-03-08 13:05:27.272727,156.54545454545453,62,0.0,False,False,False,False,0,AMARILLO,3,0.15741488747836124
1000081335,Familia T1,2,2022-03-19,2022-03-23,1508,4.0,4.0,0.0,0.0,3,656.35,1.5,328.175,0,0,SISTEMATICO,2022-03-27 00:00:00.000000,4.0,1504,0.0,True,False,True,True,3,ROJO,1,0.625
1000081335,Familia T2,2,2022-03-19,2022-03-23,1508,4.0,4.0,0.0,0.0,2,718.1500000000001,1.0,359.07500000000005,0,0,SISTEMATICO,2022-03-27 00:00:00.000000,4.0,1504,0.0,True,False,True,True,3,ROJO,1,0.625
1000081346,Familia T1,8,2021-02-04,2022-06-28,1411,72.71428571428571,70.0,19.622976952791742,0.2698641231228727,32,16683.760000000002,4.0,2085.4700000000003,0,0,MIXTO,2022-09-08 17:08:34.285714,72.71428571428571,1338,0.0,True,False,True,True,3,ROJO,1,0.625
1000081346,Familia T2,2,2021-03-17,2021-10-20,1662,217.0,217.0,0.0,0.0,8,3532.24,4.0,1766.12,0,0,PUNTUAL,2022-05-25 00:00:00.000000,217.0,1445,0.0,True,False,True,True,3,ROJO,1,0.625
1000081354,Familia T1,61,2021-01-27,2025-11-14,176,29.2,22.5,20.9465987692513,0.7173492729195651,108,23453.780000000002,1.7704918032786885,384.4881967213115,0,2,PUNTUAL,2025-12-13 04:48:00.000000,29.2,147,-99.999950000025,True,True,True,True,4,ROJO,1,0.99
1000081354,Familia T2,48,2021-01-27,2025-10-29,192,36.93617021276596,28.0,29.417323203882194,0.7964367457272253,77,29642.800000000003,1.6041666666666667,617.5583333333334,0,0,PUNTUAL,2025-12-04 22:28:05.106383,36.93617021276596,155,0.0,True,False,True,True,3,ROJO,1,0.625
1000081361,Familia T1,17,2021-03-12,2025-09-30,221,103.9375,87.0,49.83029794964104,0.47942559662913814,180,48354.96,10.588235294117647,2844.409411764706,0,0,PUNTUAL,2026-01-11 22:30:00.000000,103.9375,117,0.0,True,False,False,True,2,NARANJA,2,0.55
1000081368,Familia T2,5,2022-12-22,2024-09-20,596,159.5,97.5,169.48820017924552,1.062621944697464,20,8296.91,4.0,1659.382,0,0,PUNTUAL,2025-02-26 12:00:00.000000,159.5,437,0.0,True,False,True,True,3,ROJO,1,0.625
1000081369,Familia T1,19,2021-03-26,2025-09-15,236,90.77777777777777,74.0,83.63714987675138,0.9213394723265147,30,12936.470000000001,1.5789473684210527,680.8668421052632,0,0,PUNTUAL,2025-12-14 18:40:00.000000,90.77777777777777,145,0.0,True,False,True,False,2,ROJO,1,0.55
1000081369,Familia T2,16,2021-04-22,2025-12-11,149,112.93333333333334,67.0,108.36879419627938,0.9595820029186486,31,13709.42,1.9375,856.83875,0,3,PUNTUAL,2026-04-02 22:24:00.000000,112.93333333333334,36,-99.99996666667778,False,True,False,False,1,AMARILLO,3,0.5013896015799045
1000081370,Familia T1,29,2021-01-20,2025-12-01,159,63.42857142857143,48.5,76.17012376976975,1.200880329703577,44,12716.389999999998,1.5172413793103448,438.49620689655166,0,2,PUNTUAL,2026-02-02 10:17:08.571429,63.42857142857143,96,-99.999950000025,True,True,True,False,3,ROJO,1,0.924999850000075
1000081370,Familia T2,3,2021-10-01,2024-09-13,603,539.0,539.0,249.0,0.4619666048237477,3,1273.9,1.0,424.6333333333334,0,0,PUNTUAL,2026-03-06 00:00:00.000000,539.0,64,0.0,False,False,False,False,0,AMARILLO,3,0.04740740740740741
1000081382,Familia T1,11,2021-05-17,2025-11-28,162,165.6,179.0,108.97816295019842,0.6580806941437103,38,20137.0,3.4545454545454546,1830.6363636363637,0,5,PUNTUAL,2026-05-12 14:24:00.000000,165.6,-3,-99.999980000004,False,True,False,False,1,AMARILLO,3,0.37499994000001197
1000081384,Familia T2,9,2023-02-16,2025-11-28,162,127.0,84.5,122.69270556964665,0.9660842958239894,10,3896.71,1.1111111111111112,432.96777777777777,0,1,PUNTUAL,2026-04-04 00:00:00.000000,127.0,35,-99.99990000010001,False,True,False,False,1,AMARILLO,3,0.48437470000030003
1000081388,Familia T1,2,2022-03-23,2025-02-25,438,1070.0,1070.0,0.0,0.0,4,1094.0700000000002,2.0,547.0350000000001,0,0,PUNTUAL,2028-01-31 00:00:00.000000,1070.0,-632,0.0,False,False,False,False,0,VERDE,4,0.0
1000081388,Familia T2,3,2021-01-11,2025-02-25,438,753.0,753.0,317.0,0.4209827357237716,3,1403.55,1.0,467.84999999999997,0,0,PUNTUAL,2027-03-20 00:00:00.000000,753.0,-315,0.0,False,False,False,False,0,VERDE,4,0.0
1000081391,Familia T1,3,2021-10-06,2023-03-09,1157,259.5,259.5,92.5,0.35645472061657035,4,1298.15,1.3333333333333333,432.7166666666667,0,0,PUNTUAL,2023-11-23 12:00:00.000000,259.5,898,0.0,True,False,True,True,3,ROJO,1,0.625
1000081396,Familia T1,2,2022-03-30,2025-09-15,236,1265.0,1265.0,0.0,0.0,2,1196.0900000000001,1.0,598.0450000000001,0,0,PUNTUAL,2029-03-03 00:00:00.000000,1265.0,-1029,0.0,False,False,False,False,0,VERDE,4,0.0
1000081396,Familia T2,5,2024-05-07,2025-10-15,206,131.5,76.0,138.21269840358374,1.0510471361489258,7,3514.39,1.4,702.8779999999999,0,0,PUNTUAL,2026-02-23 12:00:00.000000,131.5,75,0.0,True,False,False,False,1,AMARILLO,3,0.30141509433962266
1000081399,Familia T1,36,2021-01-15,2025-11-25,165,50.714285714285715,37.0,40.52693737579025,0.7991227088183992,39,12767.25,1.0833333333333333,354.6458333333333,0,1,PUNTUAL,2026-01-14 17:08:34.285714,50.714285714285715,114,-99.99990000010001,True,True,True,True,4,ROJO,1,0.99
1000081399,Familia T2,32,2021-01-15,2025-11-25,165,57.25806451612903,42.0,41.61417852509428,0.7267828362129142,33,17352.350000000002,1.03125,542.2609375000001,0,1,PUNTUAL,2026-01-21 06:11:36.774194,57.25806451612903,108,-99.99990000010001,True,True,True,True,4,ROJO,1,0.99
1000081406,Familia T1,22,2023-02-08,2025-12-15,145,49.57142857142857,44.0,29.199757710298485,0.5890441036659637,123,61273.720000000016,5.590909090909091,2785.1690909090917,0,6,PUNTUAL,2026-02-02 13:42:51.428571,49.57142857142857,96,-99.9999833333361,True,True,True,True,4,ROJO,1,0.99
1000081409,Familia T1,8,2021-09-07,2025-10-24,197,215.42857142857142,140.0,197.96237531616032,0.9189234928468981,21,5820.34,2.625,727.5425,0,0,PUNTUAL,2026-05-27 10:17:08.571429,215.42857142857142,-18,0.0,False,False,False,False,0,VERDE,4,0.0
1000081409,Familia T2,6,2021-09-07,2024-04-23,746,191.8,84.0,227.70542373865405,1.1872024178240566,10,4436.6,1.6666666666666667,739.4333333333334,0,0,PUNTUAL,2024-10-31 19:12:00.000000,191.8,554,0.0,True,False,True,True,3,ROJO,1,0.625
1000081410,Familia T1,3,2025-02-27,2025-09-10,241,97.5,97.5,1.5,0.015384615384615385,8,2326.5200000000004,2.6666666666666665,775.5066666666668,0,0,MIXTO,2025-12-16 12:00:00.000000,97.5,144,0.0,True,False,True,True,3,ROJO,1,0.625
1000081414,Familia T1,19,2021-05-10,2025-09-12,239,88.11111111111111,67.0,56.236493577360804,0.63824519822982,135,35762.23999999999,7.105263157894737,1882.2231578947365,0,0,PUNTUAL,2025-12-09 02:40:00.000000,88.11111111111111,151,0.0,True,False,True,True,3,ROJO,1,0.625
1000081414,Familia T2,20,2021-05-10,2025-09-12,239,83.47368421052632,65.0,52.24171394489539,0.6258465100586459,114,48709.42,5.7,2435.471,0,0,PUNTUAL,2025-12-04 11:22:06.315789,83.47368421052632,156,0.0,True,False,True,True,3,ROJO,1,0.625
1000081415,Familia T1,3,2021-09-02,2024-11-08,547,581.5,581.5,60.5,0.10404127257093723,12,4248.49,4.0,1416.1633333333332,0,0,PUNTUAL,2026-06-12 12:00:00.000000,581.5,-34,0.0,False,False,False,False,0,VERDE,4,0.0
1000081415,Familia T2,4,2021-04-27,2024-11-08,547,430.3333333333333,489.0,226.7308732592209,0.5268726721747968,11,5040.57,2.75,1260.1425,0,0,PUNTUAL,2026-01-12 08:00:00.000000,430.3333333333333,117,0.0,False,False,False,False,0,AMARILLO,3,0.10850077279752707
1000081416,Familia T1,7,2022-06-22,2025-05-22,352,177.5,88.5,241.98260956798805,1.363282307425285,2,1473.6699999999998,0.2857142857142857,210.5242857142857,0,0,PUNTUAL,2025-11-15 12:00:00.000000,177.5,175,0.0,True,False,False,False,1,AMARILLO,3,0.46715686274509804
1000081416,Familia T2,6,2021-04-30,2023-06-27,1047,157.6,156.0,146.888529164125,0.932033814493179,5,2355.19,0.8333333333333334,392.5316666666667,0,0,PUNTUAL,2023-12-01 14:24:00.000000,157.6,890,0.0,True,False,True,True,3,ROJO,1,0.625
1000081417,Familia T1,2,2021-02-11,2021-02-11,1913,0.0,0.0,0.0,0.0,3,1547.99,1.5,773.995,0,0,PUNTUAL,2021-02-11 00:00:00.000000,0.0,1913,0.0,True,False,True,True,3,ROJO,1,0.625
1000081420,Familia T1,3,2024-01-08,2024-02-06,823,14.5,14.5,14.5,1.0,3,1230.7,1.0,410.23333333333335,0,0,PUNTUAL,2024-02-20 12:00:00.000000,14.5,809,0.0,True,False,True,True,3,ROJO,1,0.625
1000081425,Familia T1,11,2021-02-19,2022-12-01,1255,65.0,21.0,71.04083332844569,1.0929358973607028,27,17436.630000000005,2.4545454545454546,1585.1481818181821,0,0,PUNTUAL,2023-02-04 00:00:00.000000,65.0,1190,0.0,True,False,True,True,3,ROJO,1,0.625
1000081425,Familia T2,2,2024-02-07,2024-02-22,807,15.0,15.0,0.0,0.0,0,0.0,0.0,0.0,0,0,SISTEMATICO,2024-03-08 00:00:00.000000,15.0,792,0.0,True,False,True,True,3,ROJO,1,0.625
1000081430,Familia T1,9,2021-03-18,2022-02-28,1531,43.375,13.5,61.90504321135718,1.4272056071782635,8,3802.8899999999994,0.8888888888888888,422.5433333333333,0,0,PUNTUAL,2022-04-12 09:00:00.000000,43.375,1488,0.0,True,False,True,True,3,ROJO,1,0.625
1000081445,Familia T1,4,2021-11-23,2023-03-30,1136,164.0,164.0,133.90543927214708,0.816496580927726,13,4716.59,3.25,1179.1475,0,0,PUNTUAL,2023-09-10 00:00:00.000000,164.0,972,0.0,True,False,True,True,3,ROJO,1,0.625
1000081446,Familia T1,8,2021-06-01,2023-03-31,1135,95.42857142857143,25.0,132.42772383763275,1.3877156689572294,14,4516.98,1.75,564.6225,0,0,PUNTUAL,2023-07-04 10:17:08.571429,95.42857142857143,1040,0.0,True,False,True,True,3,ROJO,1,0.625
1000081446,Familia T2,6,2021-06-01,2023-03-13,1153,130.0,62.0,136.6294258203554,1.0509955832335032,7,3628.5400000000004,1.1666666666666667,604.7566666666668,0,0,PUNTUAL,2023-07-21 00:00:00.000000,130.0,1023,0.0,True,False,True,True,3,ROJO,1,0.625
1000081456,Familia T1,3,2021-03-02,2021-12-15,1606,144.0,144.0,81.0,0.5625,6,1726.62,2.0,575.54,0,0,PUNTUAL,2022-05-08 00:00:00.000000,144.0,1462,0.0,True,False,True,True,3,ROJO,1,0.625
1000081456,Familia T2,3,2021-03-02,2022-02-22,1537,178.5,178.5,109.5,0.6134453781512605,4,1921.96,1.3333333333333333,640.6533333333333,0,0,PUNTUAL,2022-08-19 12:00:00.000000,178.5,1359,0.0,True,False,True,True,3,ROJO,1,0.625
1000081461,Familia T1,5,2021-03-19,2024-02-06,823,263.5,221.0,231.14119061733675,0.8771961693257562,5,4373.25,1.0,874.65,0,0,PUNTUAL,2024-10-26 12:00:00.000000,263.5,560,0.0,True,False,True,True,3,ROJO,1,0.625
1000081462,Familia T1,3,2021-03-25,2021-04-15,1850,10.5,10.5,10.5,1.0,1,754.57,0.3333333333333333,251.52333333333334,0,0,PUNTUAL,2021-04-25 12:00:00.000000,10.5,1840,0.0,True,False,True,True,3,ROJO,1,0.625
1000081466,Familia T2,2,2023-03-08,2023-04-26,1109,49.0,49.0,0.0,0.0,6,2426.19,3.0,1213.095,0,0,SISTEMATICO,2023-06-14 00:00:00.000000,49.0,1060,0.0,True,False,True,True,3,ROJO,1,0.625
1000081472,Familia T1,5,2021-01-27,2023-11-27,894,258.5,216.5,179.23239104581515,0.6933554779335209,15,12191.66,3.0,2438.332,0,0,PUNTUAL,2024-08-11 12:00:00.000000,258.5,636,0.0,True,False,True,True,3,ROJO,1,0.625
1000081480,Familia T1,9,2021-05-13,2025-09-10,241,197.625,199.0,119.19200633851248,0.6031221067097406,9,7034.360000000001,1.0,781.5955555555556,0,0,PUNTUAL,2026-03-26 15:00:00.000000,197.625,44,0.0,False,False,False,False,0,AMARILLO,3,0.08860918816865954
1000081480,Familia T2,12,2021-03-01,2025-10-14,207,153.45454545454547,110.0,133.88418579732098,0.8724680354090821,13,6361.4299999999985,1.0833333333333333,530.1191666666665,0,0,PUNTUAL,2026-03-16 10:54:32.727273,153.45454545454547,54,0.0,False,False,False,False,0,AMARILLO,3,0.13984696880517952
